template_index,mode_index,mode,template_sample_id,template_location,template_anchor,template_coverage,pred_loss_wm2,target_loss_wm2,abs_error_wm2,score,image_l1_vs_input,coverage,coverage_base
52,6,soft_add_cloud,reykjavik_is_20250607T130000Z_s2a_msil2a_20250607t1313,reykjavik_is,2025-06-07T13:00:00+00:00,0.3597248395284017,94.22008514404297,100.0,5.779914855957031,7.120853424072266,0.0536375418305397,0.5678963661193848,0.4976651072502136
38,6,soft_add_cloud,athens_gr_20250426T090000Z_s2a_msil2a_20250426t0913,athens_gr,2025-04-26T09:00:00+00:00,0.3280733823776245,93.90210723876953,100.0,6.097892761230469,7.134193420410156,0.041452035307884216,0.5404465794563293,0.4976651072502136
117,3,alpha_0p75,london_uk_20250728T110000Z_s2a_msil2a_20250728t1057,london_uk,2025-07-28T11:00:00+00:00,0.7096758882204691,98.73490142822266,100.0,1.2650985717773438,7.139934062957764,0.23499342799186707,0.6566731929779053,0.4976651072502136
20,6,soft_add_cloud,athens_gr_20250509T090000Z_s2b_msil2a_20250509t0905,athens_gr,2025-05-09T09:00:00+00:00,0.23520833253860474,93.71874237060547,100.0,6.281257629394531,7.15011739730835,0.034754395484924316,0.5271565914154053,0.4976651072502136
6,4,max_add_cloud,reykjavik_is_20250607T130000Z_s2b_msil2a_20250607t1302,reykjavik_is,2025-06-07T13:00:00+00:00,0.19317072133223215,93.56622314453125,100.0,6.43377685546875,7.193326473236084,0.030381983146071434,0.5284048318862915,0.4976651072502136
16,4,max_add_cloud,london_uk_20250810T110000Z_s2b_msil2a_20250810t1056,london_uk,2025-08-10T11:00:00+00:00,0.2286392350991567,94.17628479003906,100.0,5.8237152099609375,7.213193893432617,0.05557914450764656,0.5632447600364685,0.4976651072502136
34,6,soft_add_cloud,london_uk_20250810T110000Z_s2a_msil2a_20250810t1107,london_uk,2025-08-10T11:00:00+00:00,0.3868563671906789,94.0077133178711,100.0,5.992286682128906,7.2196455001831055,0.04909436032176018,0.5503225922584534,0.4976651072502136
26,4,max_add_cloud,cairo_eg_20241123T090000Z_s2a_msil2a_20241123t0832,cairo_eg,2024-11-23T09:00:00+00:00,0.23586785793304443,94.48322296142578,100.0,5.516777038574219,7.228342533111572,0.06846261769533157,0.5902237892150879,0.4976651072502136
58,6,soft_add_cloud,athens_gr_20250223T090000Z_s2c_msil2a_20250223t0910,athens_gr,2025-02-23T09:00:00+00:00,0.4227922558784485,94.12138366699219,100.0,5.8786163330078125,7.25627326965332,0.0551062747836113,0.5536810159683228,0.4976651072502136
51,6,soft_add_cloud,reykjavik_is_20240930T130000Z_s2b_msil2a_20240930t1302,reykjavik_is,2024-09-30T13:00:00+00:00,0.37718624869982403,94.38347625732422,100.0,5.616523742675781,7.2863640785217285,0.06679361313581467,0.6029211282730103,0.4976651072502136
8,4,max_add_cloud,oslo_no_20250708T110000Z_s2b_msil2a_20250708t1046,oslo_no,2025-07-08T11:00:00+00:00,0.17353043208519617,93.41069793701172,100.0,6.589302062988281,7.367630958557129,0.031133145093917847,0.5267056822776794,0.4976651072502136
11,4,max_add_cloud,cairo_eg_20250507T090000Z_s2b_msil2a_20250507t0825,cairo_eg,2025-05-07T09:00:00+00:00,0.21946977575620016,94.40494537353516,100.0,5.595054626464844,7.4743804931640625,0.0751730427145958,0.5972990989685059,0.4976651072502136
31,6,soft_add_cloud,oslo_no_20250708T110000Z_s2b_msil2a_20250708t1046,oslo_no,2025-07-08T11:00:00+00:00,0.2746957540512085,93.50289916992188,100.0,6.497100830078125,7.555170059204102,0.042322780936956406,0.5495142936706543,0.4976651072502136
15,2,alpha_0p50,athens_gr_20250404T090000Z_s2c_msil2a_20250404t0906,athens_gr,2025-04-04T09:00:00+00:00,0.29342309137185413,96.5621566772461,100.0,3.4378433227539062,7.574295997619629,0.1654580980539322,0.3955441117286682,0.4976651072502136
40,6,soft_add_cloud,sofia_bg_20250711T090000Z_s2b_msil2a_20250711t0920,sofia_bg,2025-07-11T09:00:00+00:00,0.3815840979417165,93.73661041259766,100.0,6.263389587402344,7.639750957489014,0.055054448544979095,0.5510364174842834,0.4976651072502136
35,2,alpha_0p50,athens_gr_20250404T090000Z_s2c_msil2a_20250404t0906,athens_gr,2025-04-04T09:00:00+00:00,0.3417658781011899,96.39264678955078,100.0,3.6073532104492188,7.6931586265563965,0.16343222558498383,0.4197154939174652,0.4976651072502136
89,3,alpha_0p75,oslo_no_20250715T110000Z_s2a_msil2a_20250715t1047,oslo_no,2025-07-15T11:00:00+00:00,0.5063435435295105,97.10078430175781,100.0,2.8992156982421875,7.782619953155518,0.19533617794513702,0.504173994064331,0.4976651072502136
44,4,max_add_cloud,reykjavik_is_20250215T130000Z_s2c_msil2a_20250215t1313,reykjavik_is,2025-02-15T13:00:00+00:00,0.316697637240092,94.18072509765625,100.0,5.81927490234375,7.816978454589844,0.07990814745426178,0.5809397101402283,0.4976651072502136
23,4,max_add_cloud,athens_gr_20250429T090000Z_s2b_msil2a_20250429t0905,athens_gr,2025-04-29T09:00:00+00:00,0.2572018653154373,94.05912780761719,100.0,5.9408721923828125,7.819525718688965,0.0751461312174797,0.5892220139503479,0.4976651072502136
38,4,max_add_cloud,athens_gr_20250426T090000Z_s2a_msil2a_20250426t0913,athens_gr,2025-04-26T09:00:00+00:00,0.3280733823776245,93.88101196289062,100.0,6.118988037109375,7.822973728179932,0.06815942376852036,0.5777916312217712,0.4976651072502136
21,4,max_add_cloud,helsinki_fi_20250403T100000Z_s2c_msil2a_20250403t0940,helsinki_fi,2025-04-03T10:00:00+00:00,0.22140868256489435,93.66344451904297,100.0,6.336555480957031,7.823497295379639,0.059477679431438446,0.5629280209541321,0.4976651072502136
53,4,max_add_cloud,athens_gr_20250327T090000Z_s2a_msil2a_20250327t0910,athens_gr,2025-03-27T09:00:00+00:00,0.3599638342857361,93.98788452148438,100.0,6.012115478515625,7.843472003936768,0.07325425744056702,0.5850545167922974,0.4976651072502136
5,4,max_add_cloud,athens_gr_20250429T090000Z_s2b_msil2a_20250429t0905,athens_gr,2025-04-29T09:00:00+00:00,0.1863303780555725,94.14315795898438,100.0,5.856842041015625,7.910162925720215,0.08213282376527786,0.6006523370742798,0.4976651072502136
17,4,max_add_cloud,reykjavik_is_20241109T130000Z_s2b_msil2a_20241109t1302,reykjavik_is,2024-11-09T13:00:00+00:00,0.2656698127587636,94.71026611328125,100.0,5.28973388671875,7.964476585388184,0.10698970407247543,0.6893409490585327,0.4976651072502136
20,4,max_add_cloud,athens_gr_20250509T090000Z_s2b_msil2a_20250509t0905,athens_gr,2025-05-09T09:00:00+00:00,0.23520833253860474,93.4323959350586,100.0,6.567604064941406,8.023683547973633,0.058243196457624435,0.5550944209098816,0.4976651072502136
120,3,alpha_0p75,reykjavik_is_20250309T130000Z_s2b_msil2a_20250309t1302,reykjavik_is,2025-03-09T13:00:00+00:00,0.7567434906959534,102.35474395751953,100.0,2.3547439575195312,8.052048683166504,0.2278921902179718,0.691973865032196,0.4976651072502136
50,6,soft_add_cloud,reykjavik_is_20250329T130000Z_s2b_msil2a_20250329t1302,reykjavik_is,2025-03-29T13:00:00+00:00,0.3564193844795227,93.2659912109375,100.0,6.7340087890625,8.072839736938477,0.05355323106050491,0.5649774074554443,0.4976651072502136
98,2,alpha_0p50,athens_gr_20250419T090000Z_s2b_msil2a_20250419t0905,athens_gr,2025-04-19T09:00:00+00:00,0.5401928226153055,94.80323791503906,100.0,5.1967620849609375,8.105351448059082,0.11634358763694763,0.5189289450645447,0.4976651072502136
128,6,soft_add_cloud,reykjavik_is_20250804T130000Z_s2c_msil2a_20250804t1313,reykjavik_is,2025-08-04T13:00:00+00:00,0.4183212071657181,105.97359466552734,100.0,5.973594665527344,8.1688232421875,0.08780913800001144,0.5929558277130127,0.4976651072502136
13,4,max_add_cloud,athens_gr_20250509T090000Z_s2b_msil2a_20250509t0905,athens_gr,2025-05-09T09:00:00+00:00,0.21076934536298117,93.53569030761719,100.0,6.4643096923828125,8.219009399414062,0.070188008248806,0.5778734087944031,0.4976651072502136
92,2,alpha_0p50,sofia_bg_20250517T090000Z_s2c_msil2a_20250517t0920,sofia_bg,2025-05-17T09:00:00+00:00,0.5174888471762339,103.83506774902344,100.0,3.8350677490234375,8.302424430847168,0.17869426310062408,0.5075769424438477,0.4976651072502136
25,4,max_add_cloud,oslo_no_20250723T110000Z_s2c_msil2a_20250723t1050,oslo_no,2025-07-23T11:00:00+00:00,0.22943768898646036,106.63346862792969,100.0,6.6334686279296875,8.306723594665527,0.06693018972873688,0.5896369218826294,0.4976651072502136
34,4,max_add_cloud,london_uk_20250810T110000Z_s2a_msil2a_20250810t1107,london_uk,2025-08-10T11:00:00+00:00,0.3868563671906789,93.87146759033203,100.0,6.128532409667969,8.315135955810547,0.08746412396430969,0.5971139669418335,0.4976651072502136
31,4,max_add_cloud,oslo_no_20250708T110000Z_s2b_msil2a_20250708t1046,oslo_no,2025-07-08T11:00:00+00:00,0.2746957540512085,93.47904205322266,100.0,6.520957946777344,8.421720504760742,0.07603050768375397,0.595928430557251,0.4976651072502136
89,1,replace,oslo_no_20250715T110000Z_s2a_msil2a_20250715t1047,oslo_no,2025-07-15T11:00:00+00:00,0.5063435435295105,98.05477142333984,100.0,1.9452285766601562,8.45643424987793,0.26044824719429016,0.5063435435295105,0.4976651072502136
55,6,soft_add_cloud,reykjavik_is_20250329T130000Z_s2a_msil2a_20250329t1313,reykjavik_is,2025-03-29T13:00:00+00:00,0.4384361803531647,93.42050170898438,100.0,6.579498291015625,8.46886920928955,0.07557482272386551,0.6077415943145752,0.4976651072502136
69,6,soft_add_cloud,milan_it_20250525T100000Z_s2c_msil2a_20250525t1016,milan_it,2025-05-25T10:00:00+00:00,0.474035104115804,93.35209655761719,100.0,6.6479034423828125,8.505261421203613,0.074294313788414,0.5801935195922852,0.4976651072502136
52,4,max_add_cloud,reykjavik_is_20250607T130000Z_s2a_msil2a_20250607t1313,reykjavik_is,2025-06-07T13:00:00+00:00,0.3597248395284017,93.97022247314453,100.0,6.029777526855469,8.511711120605469,0.09927733242511749,0.6339774131774902,0.4976651072502136
127,4,max_add_cloud,reykjavik_is_20250730T130000Z_s2b_msil2a_20250730t1312,reykjavik_is,2025-07-30T13:00:00+00:00,0.4292147954305013,94.8489990234375,100.0,5.1510009765625,8.53057861328125,0.13518312573432922,0.6683512926101685,0.4976651072502136
95,4,max_add_cloud,athens_gr_20250223T090000Z_s2c_msil2a_20250223t0910,athens_gr,2025-02-23T09:00:00+00:00,0.5501035551230112,103.31132507324219,100.0,3.3113250732421875,8.534061431884766,0.1636265218257904,0.7141509056091309,0.4976651072502136
58,4,max_add_cloud,athens_gr_20250223T090000Z_s2c_msil2a_20250223t0910,athens_gr,2025-02-23T09:00:00+00:00,0.4227922558784485,93.86438751220703,100.0,6.135612487792969,8.551530838012695,0.09663671255111694,0.6054855585098267,0.4976651072502136
80,4,max_add_cloud,london_uk_20250810T110000Z_s2a_msil2a_20250810t1107,london_uk,2025-08-10T11:00:00+00:00,0.46186596155166626,94.98602294921875,100.0,5.01397705078125,8.572858810424805,0.14235524833202362,0.6985119581222534,0.4976651072502136
121,5,min_remove_cloud,athens_gr_20250524T090000Z_s2c_msil2a_20250524t0906,athens_gr,2025-05-24T09:00:00+00:00,0.7833536863327026,93.2446517944336,100.0,6.755348205566406,8.700289726257324,0.07779765874147415,0.4189258813858032,0.4976651072502136
120,5,min_remove_cloud,reykjavik_is_20250309T130000Z_s2b_msil2a_20250309t1302,reykjavik_is,2025-03-09T13:00:00+00:00,0.7567434906959534,93.23892974853516,100.0,6.761070251464844,8.715664863586426,0.07818379998207092,0.4517933130264282,0.4976651072502136
43,4,max_add_cloud,athens_gr_20250330T090000Z_s2b_msil2a_20250330t0905,athens_gr,2025-03-30T09:00:00+00:00,0.30252206822236377,93.39350891113281,100.0,6.6064910888671875,8.775274276733398,0.08675132691860199,0.6005971431732178,0.4976651072502136
122,5,min_remove_cloud,oslo_no_20250804T110000Z_s2a_msil2a_20250804t1047,oslo_no,2025-08-04T11:00:00+00:00,0.735725482304891,93.24646759033203,100.0,6.753532409667969,8.800132751464844,0.08186402916908264,0.4406992793083191,0.4976651072502136
105,5,min_remove_cloud,athens_gr_20250213T090000Z_s2c_msil2a_20250213t0911,athens_gr,2025-02-13T09:00:00+00:00,0.6927434106667837,93.31309509277344,100.0,6.6869049072265625,8.946651458740234,0.09038984030485153,0.40131884813308716,0.4976651072502136
40,4,max_add_cloud,sofia_bg_20250711T090000Z_s2b_msil2a_20250711t0920,sofia_bg,2025-07-11T09:00:00+00:00,0.3815840979417165,93.45590209960938,100.0,6.544097900390625,8.962224006652832,0.09672503173351288,0.6012037992477417,0.4976651072502136
46,4,max_add_cloud,oslo_no_20250703T110000Z_s2c_msil2a_20250703t1050,oslo_no,2025-07-03T11:00:00+00:00,0.3758610486984253,94.05697631835938,100.0,5.943023681640625,8.966219902038574,0.12092786282300949,0.6651511788368225,0.4976651072502136
24,6,soft_add_cloud,cairo_eg_20250412T090000Z_s2c_msil2a_20250412t0827,cairo_eg,2025-04-12T09:00:00+00:00,0.20682804038127264,107.80501556396484,100.0,7.805015563964844,8.987037658691406,0.04728088900446892,0.565003514289856,0.4976651072502136
42,4,max_add_cloud,reykjavik_is_20250730T130000Z_s2b_msil2a_20250730t1312,reykjavik_is,2025-07-30T13:00:00+00:00,0.3632197280724843,94.27351379394531,100.0,5.7264862060546875,9.037824630737305,0.1324535608291626,0.6465287804603577,0.4976651072502136
12,4,max_add_cloud,athens_gr_20250330T090000Z_s2b_msil2a_20250330t0905,athens_gr,2025-03-30T09:00:00+00:00,0.2450803288569053,93.42125701904297,100.0,6.578742980957031,9.084952354431152,0.10024838149547577,0.6161397099494934,0.4976651072502136
124,5,min_remove_cloud,london_uk_20250726T110000Z_s2c_msil2a_20250726t1056,london_uk,2025-07-26T11:00:00+00:00,0.8083222309748331,93.26493072509766,100.0,6.735069274902344,9.164613723754883,0.0971817597746849,0.404847115278244,0.4976651072502136
128,2,alpha_0p50,reykjavik_is_20250804T130000Z_s2c_msil2a_20250804t1313,reykjavik_is,2025-08-04T13:00:00+00:00,0.4183212071657181,95.2535629272461,100.0,4.746437072753906,9.164937973022461,0.17674005031585693,0.45799314975738525,0.4976651072502136
98,5,min_remove_cloud,athens_gr_20250419T090000Z_s2b_msil2a_20250419t0905,athens_gr,2025-04-19T09:00:00+00:00,0.5401928226153055,93.35596466064453,100.0,6.644035339355469,9.17150592803955,0.10109882056713104,0.38562411069869995,0.4976651072502136
59,4,max_add_cloud,sofia_bg_20250522T090000Z_s2b_msil2a_20250522t0920,sofia_bg,2025-05-22T09:00:00+00:00,0.4551548957824707,94.23231506347656,100.0,5.7676849365234375,9.177740097045898,0.1364021897315979,0.6784043312072754,0.4976651072502136
50,4,max_add_cloud,reykjavik_is_20250329T130000Z_s2b_msil2a_20250329t1302,reykjavik_is,2025-03-29T13:00:00+00:00,0.3564193844795227,93.21802520751953,100.0,6.781974792480469,9.196648597717285,0.09658695012331009,0.6241984367370605,0.4976651072502136
117,5,min_remove_cloud,london_uk_20250728T110000Z_s2a_msil2a_20250728t1057,london_uk,2025-07-28T11:00:00+00:00,0.7096758882204691,93.22488403320312,100.0,6.775115966796875,9.300092697143555,0.10099908709526062,0.40429890155792236,0.4976651072502136
119,5,min_remove_cloud,london_uk_20250726T110000Z_s2c_msil2a_20250726t1056,london_uk,2025-07-26T11:00:00+00:00,0.786683996518453,93.2602767944336,100.0,6.739723205566406,9.313087463378906,0.10293454676866531,0.39777642488479614,0.4976651072502136
14,2,alpha_0p50,cairo_eg_20250414T090000Z_s2a_msil2a_20250414t0835,cairo_eg,2025-04-14T09:00:00+00:00,0.26010237634181976,94.44682312011719,100.0,5.5531768798828125,9.330080032348633,0.15107610821723938,0.3788837194442749,0.4976651072502136
47,2,alpha_0p50,sofia_bg_20250728T090000Z_s2a_msil2a_20250728t0922,sofia_bg,2025-07-28T09:00:00+00:00,0.3379667103290558,95.38999938964844,100.0,4.6100006103515625,9.34623908996582,0.18944953382015228,0.4178159236907959,0.4976651072502136
88,2,alpha_0p50,reykjavik_is_20250428T130000Z_s2a_msil2a_20250428t1313,reykjavik_is,2025-04-28T13:00:00+00:00,0.5267679591973623,95.51720428466797,100.0,4.482795715332031,9.348967552185059,0.19464686512947083,0.5122165679931641,0.4976651072502136
95,2,alpha_0p50,athens_gr_20250223T090000Z_s2c_msil2a_20250223t0910,athens_gr,2025-02-23T09:00:00+00:00,0.5501035551230112,94.44940185546875,100.0,5.55059814453125,9.363950729370117,0.15253408253192902,0.5238842964172363,0.4976651072502136
93,2,alpha_0p50,oslo_no_20250807T110000Z_s2b_msil2a_20250807t1046,oslo_no,2025-08-07T11:00:00+00:00,0.5963409493366877,104.8076400756836,100.0,4.807640075683594,9.373344421386719,0.18262816965579987,0.5470030307769775,0.4976651072502136
86,2,alpha_0p50,helsinki_fi_20250531T100000Z_s2b_msil2a_20250531t0950,helsinki_fi,2025-05-31T10:00:00+00:00,0.5931047995885214,93.94676971435547,100.0,6.053230285644531,9.3833646774292,0.1332053691148758,0.54538494348526,0.4976651072502136
123,5,min_remove_cloud,reykjavik_is_20250705T130000Z_s2c_msil2a_20250705t1313,reykjavik_is,2025-07-05T13:00:00+00:00,0.7983946800231934,93.25357818603516,100.0,6.746421813964844,9.385601043701172,0.10556718707084656,0.4010765552520752,0.4976651072502136
104,5,min_remove_cloud,london_uk_20250728T110000Z_s2a_msil2a_20250728t1057,london_uk,2025-07-28T11:00:00+00:00,0.6110295653343201,93.22191619873047,100.0,6.778083801269531,9.398494720458984,0.10481641441583633,0.4037506580352783,0.4976651072502136
53,2,alpha_0p50,athens_gr_20250327T090000Z_s2a_msil2a_20250327t0910,athens_gr,2025-03-27T09:00:00+00:00,0.3599638342857361,93.44998931884766,100.0,6.550010681152344,9.45094108581543,0.11603723466396332,0.42881447076797485,0.4976651072502136
23,2,alpha_0p50,athens_gr_20250429T090000Z_s2b_msil2a_20250429t0905,athens_gr,2025-04-29T09:00:00+00:00,0.2572018653154373,94.14396667480469,100.0,5.8560333251953125,9.46177864074707,0.14422982931137085,0.3774334788322449,0.4976651072502136
118,5,min_remove_cloud,london_uk_20250721T110000Z_s2b_msil2a_20250721t1056,london_uk,2025-07-21T11:00:00+00:00,0.7650457819302877,93.24095153808594,100.0,6.7590484619140625,9.476232528686523,0.10868736356496811,0.3907057046890259,0.4976651072502136
86,5,min_remove_cloud,helsinki_fi_20250531T100000Z_s2b_msil2a_20250531t0950,helsinki_fi,2025-05-31T10:00:00+00:00,0.5931047995885214,93.28482818603516,100.0,6.715171813964844,9.480015754699707,0.1105937585234642,0.3835276663303375,0.4976651072502136
127,2,alpha_0p50,reykjavik_is_20250730T130000Z_s2b_msil2a_20250730t1312,reykjavik_is,2025-07-30T13:00:00+00:00,0.4292147954305013,94.34845733642578,100.0,5.651542663574219,9.486427307128906,0.1533953845500946,0.46343994140625,0.4976651072502136
108,5,min_remove_cloud,oslo_no_20250804T110000Z_s2b_msil2a_20250804t1036,oslo_no,2025-08-04T11:00:00+00:00,0.6610787014166514,93.28524780273438,100.0,6.714752197265625,9.501688003540039,0.11147741973400116,0.3855520486831665,0.4976651072502136
101,5,min_remove_cloud,athens_gr_20250218T090000Z_s2b_msil2a_20250218t0909,athens_gr,2025-02-18T09:00:00+00:00,0.6850791573524475,93.28672790527344,100.0,6.7132720947265625,9.510489463806152,0.11188868433237076,0.37679123878479004,0.4976651072502136
109,5,min_remove_cloud,reykjavik_is_20250319T130000Z_s2b_msil2a_20250319t1302,reykjavik_is,2025-03-19T13:00:00+00:00,0.69783882300059,93.24030303955078,100.0,6.759696960449219,9.527095794677734,0.11069595068693161,0.39054322242736816,0.4976651072502136
128,4,max_add_cloud,reykjavik_is_20250804T130000Z_s2c_msil2a_20250804t1313,reykjavik_is,2025-08-04T13:00:00+00:00,0.4183212071657181,94.61274719238281,100.0,5.3872528076171875,9.530899047851562,0.16574586927890778,0.6854902505874634,0.4976651072502136
42,3,alpha_0p75,reykjavik_is_20250730T130000Z_s2b_msil2a_20250730t1312,reykjavik_is,2025-07-30T13:00:00+00:00,0.3632197280724843,96.57300567626953,100.0,3.4269943237304688,9.552814483642578,0.24503278732299805,0.39683106541633606,0.4976651072502136
38,2,alpha_0p50,athens_gr_20250426T090000Z_s2a_msil2a_20250426t0913,athens_gr,2025-04-26T09:00:00+00:00,0.3280733823776245,93.41588592529297,100.0,6.584114074707031,9.564023971557617,0.11919641494750977,0.41286924481391907,0.4976651072502136
58,2,alpha_0p50,athens_gr_20250223T090000Z_s2c_msil2a_20250223t0910,athens_gr,2025-02-23T09:00:00+00:00,0.4227922558784485,93.48512268066406,100.0,6.5148773193359375,9.591533660888672,0.12306626886129379,0.46022868156433105,0.4976651072502136
19,2,alpha_0p50,athens_gr_20250406T090000Z_s2a_msil2a_20250406t0913,athens_gr,2025-04-06T09:00:00+00:00,0.2955983529488246,94.41633605957031,100.0,5.5836639404296875,9.600996017456055,0.16069327294826508,0.39663171768188477,0.4976651072502136
75,2,alpha_0p50,milan_it_20250530T100000Z_s2b_msil2a_20250530t1015,milan_it,2025-05-30T10:00:00+00:00,0.45857563614845276,94.18767547607422,100.0,5.812324523925781,9.60569953918457,0.15173497796058655,0.478120356798172,0.4976651072502136
17,3,alpha_0p75,reykjavik_is_20241109T130000Z_s2b_msil2a_20241109t1302,reykjavik_is,2024-11-09T13:00:00+00:00,0.2656698127587636,97.35577392578125,100.0,2.64422607421875,9.606829643249512,0.2785041332244873,0.3236686587333679,0.4976651072502136
98,4,max_add_cloud,athens_gr_20250419T090000Z_s2b_msil2a_20250419t0905,athens_gr,2025-04-19T09:00:00+00:00,0.5401928226153055,93.67752838134766,100.0,6.322471618652344,9.612180709838867,0.13158835470676422,0.6522338390350342,0.4976651072502136
34,2,alpha_0p50,london_uk_20250810T110000Z_s2a_msil2a_20250810t1107,london_uk,2025-08-10T11:00:00+00:00,0.3868563671906789,93.48548126220703,100.0,6.514518737792969,9.638427734375,0.12495633959770203,0.4422607421875,0.4976651072502136
102,5,min_remove_cloud,sofia_bg_20231204T090000Z_s2a_msil2a_20231204t0923,sofia_bg,2023-12-04T09:00:00+00:00,0.6615848739941915,93.22423553466797,100.0,6.775764465332031,9.657301902770996,0.1152614951133728,0.39499276876449585,0.4976651072502136
85,5,min_remove_cloud,sofia_bg_20250519T090000Z_s2a_msil2a_20250519t0920,sofia_bg,2025-05-19T09:00:00+00:00,0.5792101621627808,93.23108673095703,100.0,6.768913269042969,9.708700180053711,0.11759147047996521,0.38438132405281067,0.4976651072502136
43,2,alpha_0p50,athens_gr_20250330T090000Z_s2b_msil2a_20250330t0905,athens_gr,2025-03-30T09:00:00+00:00,0.30252206822236377,93.81163787841797,100.0,6.188362121582031,9.732377052307129,0.14176058769226074,0.40009361505508423,0.4976651072502136
126,4,max_add_cloud,reykjavik_is_20250322T130000Z_s2b_msil2a_20250322t1312,reykjavik_is,2025-03-22T13:00:00+00:00,0.49502721428871155,95.5005111694336,100.0,4.499488830566406,9.733797073364258,0.15227718651294708,0.7178422212600708,0.4976651072502136
20,2,alpha_0p50,athens_gr_20250509T090000Z_s2b_msil2a_20250509t0905,athens_gr,2025-05-09T09:00:00+00:00,0.23520833253860474,93.49910736083984,100.0,6.500892639160156,9.734058380126953,0.12932661175727844,0.3664366900920868,0.4976651072502136
40,2,alpha_0p50,sofia_bg_20250711T090000Z_s2b_msil2a_20250711t0920,sofia_bg,2025-07-11T09:00:00+00:00,0.3815840979417165,93.34678649902344,100.0,6.6532135009765625,9.741575241088867,0.12353444844484329,0.439624547958374,0.4976651072502136
45,2,alpha_0p50,athens_gr_20250426T090000Z_s2a_msil2a_20250426t0913,athens_gr,2025-04-26T09:00:00+00:00,0.38334568838278454,93.87379455566406,100.0,6.1262054443359375,9.74866771697998,0.14489850401878357,0.44050538539886475,0.4976651072502136
30,2,alpha_0p50,cairo_eg_20250201T090000Z_s2c_msil2a_20250201t0832,cairo_eg,2025-02-01T09:00:00+00:00,0.2397469381491343,93.5293960571289,100.0,6.470603942871094,9.810736656188965,0.13360530138015747,0.36870601773262024,0.4976651072502136
42,2,alpha_0p50,reykjavik_is_20250730T130000Z_s2b_msil2a_20250730t1312,reykjavik_is,2025-07-30T13:00:00+00:00,0.3632197280724843,94.25657653808594,100.0,5.7434234619140625,9.827302932739258,0.16335520148277283,0.4304423928260803,0.4976651072502136
7,2,alpha_0p50,helsinki_fi_20250806T100000Z_s2b_msil2a_20250806t0940,helsinki_fi,2025-08-06T10:00:00+00:00,0.17310794815421104,93.62448120117188,100.0,6.375518798828125,9.8318510055542,0.13825328648090363,0.3353865146636963,0.4976651072502136
44,2,alpha_0p50,reykjavik_is_20250215T130000Z_s2c_msil2a_20250215t1313,reykjavik_is,2025-02-15T13:00:00+00:00,0.316697637240092,93.51480102539062,100.0,6.485198974609375,9.840569496154785,0.13421481847763062,0.40718135237693787,0.4976651072502136
6,2,alpha_0p50,reykjavik_is_20250607T130000Z_s2b_msil2a_20250607t1302,reykjavik_is,2025-06-07T13:00:00+00:00,0.19317072133223215,93.29429626464844,100.0,6.7057037353515625,9.850858688354492,0.12580618262290955,0.34541791677474976,0.4976651072502136
18,2,alpha_0p50,oslo_no_20250722T110000Z_s2a_msil2a_20250722t1037,oslo_no,2025-07-22T11:00:00+00:00,0.2769906173149745,93.5109634399414,100.0,6.489036560058594,9.864750862121582,0.13502858579158783,0.3873278498649597,0.4976651072502136
42,1,replace,reykjavik_is_20250730T130000Z_s2b_msil2a_20250730t1312,reykjavik_is,2025-07-30T13:00:00+00:00,0.3632197280724843,98.30199432373047,100.0,1.6980056762695312,9.865764617919922,0.3267103433609009,0.3632197380065918,0.4976651072502136
8,2,alpha_0p50,oslo_no_20250708T110000Z_s2b_msil2a_20250708t1046,oslo_no,2025-07-08T11:00:00+00:00,0.17353043208519617,93.39337921142578,100.0,6.606620788574219,9.880859375,0.13096953928470612,0.3355977535247803,0.4976651072502136
5,2,alpha_0p50,athens_gr_20250429T090000Z_s2b_msil2a_20250429t0905,athens_gr,2025-04-29T09:00:00+00:00,0.1863303780555725,94.33666229248047,100.0,5.663337707519531,9.894918441772461,0.16926324367523193,0.34199774265289307,0.4976651072502136
91,2,alpha_0p50,milan_it_20241121T100000Z_s2b_msil2a_20241121t1022,milan_it,2024-11-21T10:00:00+00:00,0.5163135528564453,95.51573944091797,100.0,4.484260559082031,9.89781379699707,0.21654212474822998,0.5069893598556519,0.4976651072502136
127,3,alpha_0p75,reykjavik_is_20250730T130000Z_s2b_msil2a_20250730t1312,reykjavik_is,2025-07-30T13:00:00+00:00,0.4292147954305013,95.84799194335938,100.0,4.152008056640625,9.904335021972656,0.2300930768251419,0.4463273584842682,0.4976651072502136
75,4,max_add_cloud,milan_it_20250530T100000Z_s2b_msil2a_20250530t1015,milan_it,2025-05-30T10:00:00+00:00,0.45857563614845276,93.6336898803711,100.0,6.366310119628906,9.904583930969238,0.14153096079826355,0.6889203786849976,0.4976651072502136
107,5,min_remove_cloud,reykjavik_is_20250428T130000Z_s2b_msil2a_20250428t1302,reykjavik_is,2025-04-28T13:00:00+00:00,0.6005941232045492,93.20964050292969,100.0,6.7903594970703125,9.926538467407227,0.1254471391439438,0.35850268602371216,0.4976651072502136
104,3,alpha_0p75,london_uk_20250728T110000Z_s2a_msil2a_20250728t1057,london_uk,2025-07-28T11:00:00+00:00,0.6110295653343201,94.85294342041016,100.0,5.147056579589844,9.97199535369873,0.192997545003891,0.5826884508132935,0.4976651072502136
