name,frame,channel,channel_name,min,max,mean,std,nonzero_frac_gt_0p01,dark_frac_lt_0p02,white_frac_ge_0p35,binary_white_frac_ge_0p50
gate,2,7,visible_gray,0.2062571793794632,0.9954837560653687,0.9614048600196838,0.09856455773115158,1.0,0.0,0.998046875,0.9815234375
gate,3,0,cloud_mask_or_fraction,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
gate,3,1,cloud_probability,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
gate,3,2,white_cloud,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
gate,3,3,cirrus,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
gate,3,4,high_cloud,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
gate,3,5,medium_cloud,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
gate,3,6,aot_on_cloud,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
gate,3,7,visible_gray,0.1554698795080185,0.9958804845809937,0.9517794847488403,0.12286736816167831,1.0,0.0,0.984296875,0.9691796875
output,0,0,cloud_mask_or_fraction,0.0,1.0,0.6064943075180054,0.31741657853126526,0.9325390625,0.0675390625,0.887734375,0.4351171875
output,0,1,cloud_probability,0.0,0.9239146709442139,0.054257992655038834,0.14427268505096436,0.17578125,0.82921875,0.0753515625,0.036484375
output,0,2,white_cloud,0.0,1.0,0.6089058518409729,0.3165155351161957,0.932578125,0.067421875,0.89125,0.4356640625
output,0,3,cirrus,0.0,1.0,0.7015073895454407,0.3255535662174225,0.932578125,0.067421875,0.907109375,0.596328125
output,0,4,high_cloud,0.0,0.9450985193252563,0.014891746453940868,0.08244578540325165,0.04171875,0.9583203125,0.021640625,0.0109765625
output,0,5,medium_cloud,0.0,0.9232548475265503,0.01821836084127426,0.08453135192394257,0.0598046875,0.941171875,0.02359375,0.0086328125
output,0,6,aot_on_cloud,0.0,0.0770362839102745,0.0007571351015940309,0.005994411185383797,0.0176171875,0.983828125,0.0,0.0
output,0,7,visible_gray,0.0,0.8560471534729004,0.004453445319086313,0.03582632169127464,0.028203125,0.9737109375,0.0030078125,0.0009375
output,1,0,cloud_mask_or_fraction,0.0,1.0,0.6209027171134949,0.30571576952934265,0.9417578125,0.0582421875,0.9103515625,0.4362890625
output,1,1,cloud_probability,0.0,0.9171306490898132,0.05025423690676689,0.13769955933094025,0.1648046875,0.8390234375,0.0708203125,0.0315234375
output,1,2,white_cloud,0.0,1.0,0.618705153465271,0.30590400099754333,0.9417578125,0.0582421875,0.9090625,0.4336328125
output,1,3,cirrus,0.0,1.0,0.7105819582939148,0.31631985306739807,0.9417578125,0.0582421875,0.9201171875,0.5980078125
output,1,4,high_cloud,0.0,0.9306836128234863,0.014116193167865276,0.07912769913673401,0.041484375,0.9591796875,0.0188671875,0.009453125
output,1,5,medium_cloud,0.0,0.9462043642997742,0.018324973061680794,0.08562836050987244,0.0591015625,0.9411328125,0.0232421875,0.008984375
output,1,6,aot_on_cloud,0.0,0.07835010439157486,0.00047112483298406005,0.004751149564981461,0.01046875,0.990859375,0.0,0.0
output,1,7,visible_gray,0.0,0.8448482751846313,0.004028346389532089,0.034487105906009674,0.025078125,0.977265625,0.0028515625,0.00078125
output,2,0,cloud_mask_or_fraction,0.0,1.0,0.6191049218177795,0.31051650643348694,0.9290234375,0.0709765625,0.90953125,0.438359375
output,2,1,cloud_probability,0.0,1.0,0.588291347026825,0.2575052082538605,0.9290234375,0.0709765625,0.9121875,0.5526953125
output,2,2,white_cloud,0.0,1.0,0.6140642762184143,0.31438711285591125,0.9283203125,0.0734375,0.9003515625,0.436484375
output,2,3,cirrus,0.0,0.9898099303245544,0.26736924052238464,0.29214125871658325,0.5009765625,0.4995703125,0.428984375,0.379375
output,2,4,high_cloud,0.0,0.9750155210494995,0.025846092030405998,0.11599373817443848,0.0751171875,0.9295703125,0.0314453125,0.023359375
output,2,5,medium_cloud,0.0,1.0,0.46135926246643066,0.1996975988149643,0.9290234375,0.0709765625,0.89796875,0.1816015625
output,2,6,aot_on_cloud,0.0,0.0658838078379631,0.00027168754604645073,0.0028857470024377108,0.0087890625,0.9933203125,0.0,0.0
output,2,7,visible_gray,0.0,0.9876723885536194,0.020439689978957176,0.07578012347221375,0.1459375,0.8660546875,0.0144140625,0.006328125
output,3,0,cloud_mask_or_fraction,0.0,1.0,0.6207336783409119,0.3120635747909546,0.93125,0.06875,0.9040625,0.4427734375
output,3,1,cloud_probability,0.0,1.0,0.5853332877159119,0.258016437292099,0.93125,0.06875,0.904296875,0.5482421875
output,3,2,white_cloud,0.0,0.9754230976104736,0.1791568398475647,0.259443074464798,0.3466796875,0.65609375,0.30515625,0.2790234375
output,3,3,cirrus,0.0,0.9857216477394104,0.2535775303840637,0.2796257734298706,0.49953125,0.505703125,0.416484375,0.367109375
output,3,4,high_cloud,0.0,0.9725388288497925,0.023731987923383713,0.1098535880446434,0.066796875,0.933984375,0.030625,0.0223828125
output,3,5,medium_cloud,0.0,1.0,0.4547099173069,0.20108042657375336,0.93125,0.0687890625,0.8821484375,0.179609375
output,3,6,aot_on_cloud,0.0,0.4723462164402008,0.3641165792942047,0.12897902727127075,0.9259765625,0.0748828125,0.804609375,0.0
output,3,7,visible_gray,0.0,1.0,0.4601905345916748,0.1701844036579132,0.93125,0.06875,0.881875,0.3901171875
